,num,name
3415,3,Massacre Girl
3416,2,Bond of Flourishing
3417,2,"Return to Nature, "
3418,8,Forest
3419,6,Swamp
3420,4,Foulmire Knight
3421,4,Murderous Rider
3422,3,Order of Midnight
3423,4,Edgewall Innkeeper
3424,1,The Great Henge
3425,4,Questing Beast
3426,2,Castle Locthwain
3427,1,Fabled Passage
3428,4,Lovestruck Beast
3429,1,"Rankle, Master of Pranks"
3430,4,Temple of Malady
3431,2,Cavalier of Night
3432,3,Legion's End
3433,2,Shifting Ceratops
3434,1,"Vivien, Arkbow Ranger"
3435,4,Overgrown Tomb
3436,2,Thrashing Brontodon
3437,4,Duress
3438,1,"Liliana, Dreadhorde General"
3439,2,Massacre Girl
3440,4,Paradise Druid
3441,4,"Casualties of War, "
3442,9,Forest
3443,5,Swamp
3444,3,Epic Downfall
3445,4,Foulmire Knight
3446,4,Murderous Rider
3447,4,Order of Midnight
3448,4,Edgewall Innkeeper
3449,2,The Great Henge
3450,3,Questing Beast
3451,1,Castle Locthwain
3452,2,Fabled Passage
3453,4,Lovestruck Beast
3454,1,"Rankle, Master of Pranks"
3455,1,Find-Finality
3456,4,Temple of Malady
3457,2,Legion's End
3458,1,Noxious Grasp
3459,3,Rotting Regisaur
3460,4,"Vivien, Arkbow Ranger"
3461,4,Overgrown Tomb
3462,2,Thrashing Brontodon
3463,1,Drill Bit
3464,3,Duress
3465,1,Massacre Girl
3466,2,Return to Nature
3467,1,"Casualties of War, "
3468,9,Forest
3469,5,Swamp
3470,4,Cauldron Familiar
3471,3,Murderous Rider
3472,4,Gilded Goose
3473,4,Trail of Crumbs
3474,2,Wicked Wolf
3475,1,Deathless Knight
3476,4,Witch's Oven
3477,2,Castle Locthwain
3478,3,Fabled Passage
3479,3,Lovestruck Beast
3480,2,"Rankle, Master of Pranks"
3481,2,Midnight Reaper
3482,2,Ritual of Soot
3483,1,"Vraska, Golgari Queen"
3484,4,Temple of Malady
3485,1,Shifting Ceratops
3486,2,"Vivien, Arkbow Ranger"
3487,4,Overgrown Tomb
3488,2,Thrashing Brontodon
3489,3,Duress
3490,1,Bolas's Citadel
3491,3,Massacre Girl
3492,2,Paradise Druid
3493,2,Return to Nature
3494,2,"Casualties of War, "
3495,11,Forest
3496,6,Swamp
3497,4,Cauldron Familiar
3498,3,Murderous Rider
3499,4,Gilded Goose
3500,4,Trail of Crumbs
3501,4,Wicked Wolf
3502,4,Witch's Oven
3503,1,Castle Locthwain
3504,3,Fabled Passage
3505,1,"Garruk, Cursed Huntsman"
3506,4,Lovestruck Beast
3507,4,Midnight Reaper
3508,3,Ritual of Soot
3509,2,"Vraska, Golgari Queen"
3510,4,Overgrown Tomb
3511,2,Thrashing Brontodon
3512,4,Duress
3513,3,Massacre Girl
3514,2,Paradise Druid
3515,2,"Casualties of War, "
3516,9,Forest
3517,8,Swamp
3518,2,Blacklance Paragon
3519,3,Cauldron Familiar
3520,4,Murderous Rider
3521,1,Feasting Troll King
3522,4,Gilded Goose
3523,1,The Great Henge
3524,4,Trail of Crumbs
3525,2,Wicked Wolf
3526,2,Deathless Knight
3527,4,Witch's Oven
3528,1,Castle Garenbrig
3529,1,Castle Locthwain
3530,1,Fabled Passage
3531,1,"Garruk, Cursed Huntsman"
3532,3,Lovestruck Beast
3533,1,Find-Finality
3534,1,Temple of Malady
3535,2,Jungle Hollow
3536,1,Shifting Ceratops
3537,1,Overgrown Tomb
3538,2,Thrashing Brontodon
3539,3,Duress
3540,1,Bolas's Citadel
3541,2,"Davriel, Rogue Shadowmage"
3542,1,"Liliana, Dreadhorde General"
3543,1,Massacre Girl
3544,1,Planewide Celebration
3545,2,Return to Nature
3546,1,Casualties of War
3547,2,"Storrev, Devkarin Lich"
3548,2,"Disfigure, "
3549,11,Forest
3550,6,Swamp
3551,4,Cauldron Familiar
3552,3,Murderous Rider
3553,4,Gilded Goose
3554,4,Trail of Crumbs
3555,4,Wicked Wolf
3556,4,Witch's Oven
3557,1,Castle Locthwain
3558,3,Fabled Passage
3559,1,"Garruk, Cursed Huntsman"
3560,4,Lovestruck Beast
3561,4,Midnight Reaper
3562,3,Ritual of Soot
3563,2,"Vraska, Golgari Queen"
3564,4,Overgrown Tomb
3565,2,Thrashing Brontodon
3566,4,Duress
3567,3,Massacre Girl
3568,2,Paradise Druid
3569,2,"Casualties of War, "
3570,11,Forest
3571,6,Swamp
3572,4,Cauldron Familiar
3573,3,Murderous Rider
3574,4,Gilded Goose
3575,4,Trail of Crumbs
3576,4,Wicked Wolf
3577,4,Witch's Oven
3578,1,Castle Locthwain
3579,3,Fabled Passage
3580,1,"Garruk, Cursed Huntsman"
3581,4,Lovestruck Beast
3582,4,Midnight Reaper
3583,3,Ritual of Soot
3584,2,"Vraska, Golgari Queen"
3585,4,Overgrown Tomb
3586,2,Thrashing Brontodon
3587,4,Duress
3588,3,Massacre Girl
3589,2,Paradise Druid
3590,2,"Casualties of War, "
3591,10,Forest
3592,6,Swamp
3593,4,Cauldron Familiar
3594,4,Murderous Rider
3595,4,Gilded Goose
3596,4,Trail of Crumbs
3597,4,Wicked Wolf
3598,4,Witch's Oven
3599,2,Castle Locthwain
3600,1,"Garruk, Cursed Huntsman"
3601,4,Lovestruck Beast
3602,2,Midnight Reaper
3603,2,"Vraska, Golgari Queen"
3604,2,Temple of Malady
3605,3,Noxious Grasp
3606,4,Overgrown Tomb
3607,4,Duress
3608,1,Bolas's Citadel
3609,2,Massacre Girl
3610,2,Bond of Flourishing
3611,4,Paradise Druid
3612,2,"Return to Nature, "
3613,8,Forest
3614,7,Swamp
3615,4,Cauldron Familiar
3616,4,Murderous Rider
3617,4,Gilded Goose
3618,4,Trail of Crumbs
3619,2,Deathless Knight
3620,4,Witch's Oven
3621,2,Castle Locthwain
3622,1,Fabled Passage
3623,4,Lovestruck Beast
3624,3,Midnight Reaper
3625,2,"Vraska, Golgari Queen"
3626,3,Temple of Malady
3627,1,Legion's End
3628,1,Noxious Grasp
3629,4,Overgrown Tomb
3630,3,Thrashing Brontodon
3631,4,Duress
3632,3,Massacre Girl
3633,2,Paradise Druid
3634,2,Return to Nature
3635,3,"Casualties of War, "
3636,10,Forest
3637,6,Swamp
3638,3,Cauldron Familiar
3639,4,Murderous Rider
3640,4,Gilded Goose
3641,1,Once and Future
3642,4,Trail of Crumbs
3643,2,Wicked Wolf
3644,4,Witch's Oven
3645,2,Castle Locthwain
3646,3,Fabled Passage
3647,3,Lovestruck Beast
3648,2,Ritual of Soot
3649,2,"Vraska, Golgari Queen"
3650,3,Shifting Ceratops
3651,4,Overgrown Tomb
3652,2,Thrashing Brontodon
3653,3,Drill Bit
3654,3,Massacre Girl
3655,4,Paradise Druid
3656,2,Return to Nature
3657,4,"Casualties of War, "
3658,7,Forest
3659,8,Swamp
3660,4,Cauldron Familiar
3661,4,Murderous Rider
3662,4,Gilded Goose
3663,4,Trail of Crumbs
3664,4,Wicked Wolf
3665,4,Witch's Oven
3666,2,Castle Locthwain
3667,4,Midnight Reaper
3668,1,Assassin's Trophy
3669,2,"Vraska, Golgari Queen"
3670,4,Temple of Malady
3671,1,Noxious Grasp
3672,4,Shifting Ceratops
3673,4,Overgrown Tomb
3674,2,Duress
3675,2,Bolas's Citadel
3676,3,Massacre Girl
3677,3,Paradise Druid
3678,1,Return to Nature
3679,3,"Casualties of War, "
3680,9,Forest
3681,7,Swamp
3682,4,Cauldron Familiar
3683,3,Murderous Rider
3684,4,Gilded Goose
3685,4,Trail of Crumbs
3686,4,Witch's Oven
3687,1,Castle Locthwain
3688,2,Midnight Reaper
3689,2,"Vraska, Golgari Queen"
3690,4,Temple of Malady
3691,4,Rotting Regisaur
3692,3,Shifting Ceratops
3693,4,Overgrown Tomb
3694,3,Thrashing Brontodon
3695,3,Duress
3696,2,Massacre Girl
3697,4,Paradise Druid
3698,2,Return to Nature
3699,4,Casualties of War
3700,2,"Disfigure, "
3701,7,Forest
3702,8,Swamp
3703,4,Cauldron Familiar
3704,1,Epic Downfall
3705,4,Murderous Rider
3706,4,Gilded Goose
3707,4,Trail of Crumbs
3708,4,Wicked Wolf
3709,4,Witch's Oven
3710,2,Castle Locthwain
3711,4,Midnight Reaper
3712,1,Assassin's Trophy
3713,2,"Vraska, Golgari Queen"
3714,4,Temple of Malady
3715,1,Noxious Grasp
3716,4,Shifting Ceratops
3717,4,Overgrown Tomb
3718,2,Duress
3719,2,Bolas's Citadel
3720,2,Massacre Girl
3721,3,Paradise Druid
3722,1,Return to Nature
3723,3,"Casualties of War, "
3724,10,Forest
3725,6,Swamp
3726,3,Cauldron Familiar
3727,4,Murderous Rider
3728,4,Gilded Goose
3729,4,Trail of Crumbs
3730,3,Wicked Wolf
3731,2,Deathless Knight
3732,4,Witch's Oven
3733,2,Castle Locthwain
3734,3,Fabled Passage
3735,4,Lovestruck Beast
3736,3,Midnight Reaper
3737,1,"Vraska, Golgari Queen"
3738,1,Legion's End
3739,1,Noxious Grasp
3740,4,Overgrown Tomb
3741,3,Thrashing Brontodon
3742,4,Duress
3743,3,Massacre Girl
3744,2,Return to Nature
3745,4,"Casualties of War, "
3746,9,Forest
3747,7,Swamp
3748,3,Cauldron Familiar
3749,4,Murderous Rider
3750,4,Gilded Goose
3751,4,Trail of Crumbs
3752,4,Wicked Wolf
3753,2,Deathless Knight
3754,4,Witch's Oven
3755,2,Castle Locthwain
3756,2,Lovestruck Beast
3757,2,Midnight Reaper
3758,2,"Vraska, Golgari Queen"
3759,4,Temple of Malady
3760,2,Noxious Grasp
3761,4,Overgrown Tomb
3762,4,Thrashing Brontodon
3763,4,Duress
3764,3,Massacre Girl
3765,2,Return to Nature
3766,3,"Casualties of War, "
3767,1,Forest
3768,1,Island
3769,1,Mountain
3770,1,Plains
3771,1,Swamp
3772,1,Blood Crypt
3773,3,Breeding Pool
3774,2,Hallowed Fountain
3775,2,Mystical Dispute
3776,4,Fires of Invention
3777,3,Beanstalk Giant
3778,1,Castle Vantress
3779,3,Fabled Passage
3780,2,"Kenrith, the Returned King"
3781,1,Deafening Clarion
3782,1,Steam Vents
3783,2,Stomping Ground
3784,1,Temple of Epiphany
3785,1,Temple of Malady
3786,2,Devout Decree
3787,2,Aether Gust
3788,2,Agent of Treachery
3789,2,Shifting Ceratops
3790,4,"Golos, Tireless Pilgrim"
3791,2,Negate
3792,1,Sacred Foundry
3793,2,Temple Garden
3794,4,Growth Spiral
3795,3,Hydroid Krasis
3796,3,Temple of Mystery
3797,1,Temple of Silence
3798,1,Temple of Triumph
3799,2,Return to Nature
3800,4,Casualties of War
3801,4,"Teferi, Time Raveler"
3802,2,Time Wipe
3803,2,"Tolsimir, Friend to Wolves, "
3804,3,Forest
3805,1,Mountain
3806,2,Swamp
3807,4,Blood Crypt
3808,4,Cauldron Familiar
3809,2,Redcap Melee
3810,3,Feasting Troll King
3811,4,Gilded Goose
3812,4,Once Upon a Time
3813,2,Wicked Wolf
3814,4,Witch's Oven
3815,2,Castle Garenbrig
3816,2,Fabled Passage
3817,3,"Korvold, Fae-Cursed King"
3818,3,Midnight Reaper
3819,2,Assassin's Trophy
3820,3,"Vraska, Golgari Queen"
3821,4,Stomping Ground
3822,3,Legion's End
3823,4,Noxious Grasp
3824,4,Overgrown Tomb
3825,3,Thrashing Brontodon
3826,1,"Judith, the Scourge Diva"
3827,4,Paradise Druid
3828,4,"Mayhem Devil, "
3829,2,Island
3830,1,Mountain
3831,2,Swamp
3832,4,Blood Crypt
3833,3,Brazen Borrower
3834,3,Mystical Dispute
3835,4,Murderous Rider
3836,4,Bonecrusher Giant
3837,4,Drown in the Loch
3838,1,Castle Locthwain
3839,2,Castle Vantress
3840,4,Fabled Passage
3841,2,Legion Warboss
3842,1,"Niv-Mizzet, Parun"
3843,4,Thought Erasure
3844,2,Unmoored Ego
3845,2,Steam Vents
3846,4,Opt
3847,2,Temple of Epiphany
3848,1,Dismal Backwater
3849,1,Aether Gust
3850,2,Noxious Grasp
3851,1,Negate
3852,4,Watery Grave
3853,2,Cry of the Carnarium
3854,2,Duress
3855,3,"Narset, Parter of Veils"
3856,2,"Liliana, Dreadhorde General"
3857,3,Enter the God-Eternals
3858,3,"Nicol Bolas, Dragon-God, "
3859,2,Swamp
3860,4,Blood Crypt
3861,4,Murderous Rider
3862,3,Bonecrusher Giant
3863,3,Drown in the Loch
3864,2,The Royal Scions
3865,1,Castle Locthwain
3866,2,"Rankle, Master of Pranks"
3867,4,Thought Erasure
3868,2,Unmoored Ego
3869,4,Steam Vents
3870,4,Temple of Epiphany
3871,4,Bloodfell Caves
3872,3,Dismal Backwater
3873,4,Knight of the Ebon Legion
3874,3,Legion's End
3875,3,Noxious Grasp
3876,1,"Chandra, Acolyte of Flame"
3877,4,Watery Grave
3878,1,Bedeck-Bedazzle
3879,2,Duress
3880,1,"Ugin, the Ineffable"
3881,1,The Elderspell
3882,1,"Liliana, Dreadhorde General"
3883,2,Angrath's Rampage
3884,4,Dreadhorde Butcher
3885,3,Enter the God-Eternals
3886,4,"Nicol Bolas, Dragon-God, "
3887,8,Forest
3888,8,Mountain
3889,4,Bonecrusher Giant
3890,3,Embercleave
3891,3,Redcap Melee
3892,4,Robber of the Rich
3893,3,Questing Beast
3894,3,Wildborn Preserver
3895,2,Castle Embereth
3896,3,Kraul Harpooner
3897,4,Pelt Collector
3898,4,Stomping Ground
3899,3,Fry
3900,3,Skarrgan Hellkite
3901,3,Cindervines
3902,4,Gruul Spellbreaker
3903,4,Zhur-Taa Goblin
3904,3,Collision-Colossus
3905,2,"Domri, Anarch of Bolas"
3906,4,"Domri's Ambush, "
3907,3,Shock
3908,10,Forest
3909,9,Mountain
3910,4,Bonecrusher Giant
3911,2,Embercleave
3912,3,Redcap Melee
3913,4,Once Upon a Time
3914,4,Questing Beast
3915,2,Lovestruck Beast
3916,3,Kraul Harpooner
3917,4,Pelt Collector
3918,4,Stomping Ground
3919,2,Shifting Ceratops
3920,2,Veil of Summer
3921,2,Skarrgan Hellkite
3922,3,Cindervines
3923,4,Gruul Spellbreaker
3924,4,Zhur-Taa Goblin
3925,3,Paradise Druid
3926,3,"Domri's Ambush, "
3927,9,Forest
3928,8,Mountain
3929,4,Bonecrusher Giant
3930,3,Embercleave
3931,4,Rimrock Knight
3932,4,Edgewall Innkeeper
3933,1,The Great Henge
3934,4,Questing Beast
3935,2,Fabled Passage
3936,3,Embereth Shieldbreaker
3937,4,Lovestruck Beast
3938,1,Lava Coil
3939,4,Pelt Collector
3940,4,Stomping Ground
3941,1,Flame Sweep
3942,3,Shifting Ceratops
3943,2,Thrashing Brontodon
3944,2,Cindervines
3945,4,Gruul Spellbreaker
3946,4,Paradise Druid
3947,1,Return to Nature
3948,3,"Domri's Ambush, "
3949,3,Shock
3950,10,Forest
3951,8,Mountain
3952,4,Bonecrusher Giant
3953,4,Embercleave
3954,4,Questing Beast
3955,2,Fabled Passage
3956,3,Lava Coil
3957,3,Kraul Harpooner
3958,4,Pelt Collector
3959,4,Stomping Ground
3960,3,Shifting Ceratops
3961,3,Thrashing Brontodon
3962,3,Skarrgan Hellkite
3963,4,Growth-Chamber Guardian
3964,2,Cindervines
3965,4,Gruul Spellbreaker
3966,3,Zhur-Taa Goblin
3967,4,"Domri's Ambush, "
3968,3,Shock
3969,9,Forest
3970,8,Mountain
3971,4,Bonecrusher Giant
3972,3,Embercleave
3973,1,Redcap Melee
3974,4,Rimrock Knight
3975,4,Edgewall Innkeeper
3976,4,Questing Beast
3977,3,Fabled Passage
3978,3,Embereth Shieldbreaker
3979,4,Lovestruck Beast
3980,2,Kraul Harpooner
3981,2,Pelt Collector
3982,4,Stomping Ground
3983,3,Shifting Ceratops
3984,4,Cindervines
3985,4,Gruul Spellbreaker
3986,2,Paradise Druid
3987,4,"Domri's Ambush, "
3988,2,Shock
3989,10,Forest
3990,9,Mountain
3991,4,Bonecrusher Giant
3992,2,Embercleave
3993,2,Redcap Melee
3994,4,Once Upon a Time
3995,4,Questing Beast
3996,3,Lovestruck Beast
3997,2,Kraul Harpooner
3998,4,Pelt Collector
3999,4,Stomping Ground
4000,1,Shifting Ceratops
4001,2,Veil of Summer
4002,2,Thrashing Brontodon
4003,3,Skarrgan Hellkite
4004,4,Gruul Spellbreaker
4005,4,Zhur-Taa Goblin
4006,3,Collision-Colossus
4007,3,Paradise Druid
4008,3,"Domri's Ambush, "
4009,2,Shock
4010,10,Forest
4011,8,Mountain
4012,2,Grafdigger's Cage
4013,3,Bonecrusher Giant
4014,3,Embercleave
4015,2,Redcap Melee
4016,2,Questing Beast
4017,4,Kraul Harpooner
4018,4,Pelt Collector
4019,4,Stomping Ground
4020,1,Rugged Highlands
4021,2,Flame Sweep
4022,3,Shifting Ceratops
4023,3,Thrashing Brontodon
4024,2,Skarrgan Hellkite
4025,2,Cindervines
4026,4,Gruul Spellbreaker
4027,4,Zhur-Taa Goblin
4028,3,Collision-Colossus
4029,2,God-Eternal Rhonas
4030,3,Paradise Druid
4031,2,"Sorcerous Spyglass, "
4032,2,Shock
4033,10,Forest
4034,8,Mountain
4035,2,Grafdigger's Cage
4036,3,Bonecrusher Giant
4037,3,Embercleave
4038,2,Redcap Melee
4039,2,Questing Beast
4040,4,Kraul Harpooner
4041,4,Pelt Collector
4042,4,Stomping Ground
4043,1,Rugged Highlands
4044,2,Flame Sweep
4045,3,Shifting Ceratops
4046,3,Thrashing Brontodon
4047,2,Skarrgan Hellkite
4048,2,Cindervines
4049,4,Gruul Spellbreaker
4050,4,Zhur-Taa Goblin
4051,3,Collision-Colossus
4052,2,God-Eternal Rhonas
4053,3,Paradise Druid
4054,2,"Sorcerous Spyglass, "
4055,10,Forest
4056,10,Mountain
4057,2,Bonecrusher Giant
4058,3,Embercleave
4059,3,Redcap Melee
4060,1,The Great Henge
4061,4,Questing Beast
4062,2,Embereth Shieldbreaker
4063,3,Kraul Harpooner
4064,4,Pelt Collector
4065,4,Stomping Ground
4066,1,"Chandra, Awakened Inferno"
4067,1,Shifting Ceratops
4068,2,Thrashing Brontodon
4069,3,Skarrgan Hellkite
4070,2,Cindervines
4071,4,Gruul Spellbreaker
4072,4,Zhur-Taa Goblin
4073,2,Collision-Colossus
4074,1,"Nissa, Who Shakes the World"
4075,4,Paradise Druid
4076,2,"Domri, Anarch of Bolas"
4077,2,Domri's Ambush
4078,1,"Sorcerous Spyglass, "
4079,4,Shock
4080,10,Forest
4081,8,Mountain
4082,4,Bonecrusher Giant
4083,4,Embercleave
4084,4,Questing Beast
4085,2,Fabled Passage
4086,2,Lava Coil
4087,3,Kraul Harpooner
4088,4,Pelt Collector
4089,4,Stomping Ground
4090,3,Shifting Ceratops
4091,3,Thrashing Brontodon
4092,3,Skarrgan Hellkite
4093,4,Growth-Chamber Guardian
4094,2,Cindervines
4095,4,Gruul Spellbreaker
4096,3,Zhur-Taa Goblin
4097,4,"Domri's Ambush, "
4098,2,Shock
4099,10,Forest
4100,9,Mountain
4101,4,Bonecrusher Giant
4102,3,Embercleave
4103,2,Redcap Melee
4104,2,Rimrock Knight
4105,4,Once Upon a Time
4106,4,Questing Beast
4107,4,Kraul Harpooner
4108,4,Pelt Collector
4109,4,Stomping Ground
4110,2,Shifting Ceratops
4111,3,Veil of Summer
4112,3,Thrashing Brontodon
4113,4,Skarrgan Hellkite
4114,4,Gruul Spellbreaker
4115,4,Paradise Druid
4116,3,"Domri's Ambush, "
4117,10,Forest
4118,8,Mountain
4119,4,Bonecrusher Giant
4120,1,Embercleave
4121,3,Scorching Dragonfire
4122,1,Once Upon a Time
4123,4,Questing Beast
4124,4,Wildborn Preserver
4125,3,Kraul Harpooner
4126,4,Pelt Collector
4127,4,Stomping Ground
4128,3,Flame Sweep
4129,2,Fry
4130,3,Shifting Ceratops
4131,3,Skarrgan Hellkite
4132,4,Gruul Spellbreaker
4133,4,Zhur-Taa Goblin
4134,3,Collision-Colossus
4135,2,"Tibalt, Rakish Instigator"
4136,2,"Vivien, Champion of the Wilds"
4137,3,"Domri, Anarch of Bolas, "
4138,3,Shock
4139,10,Forest
4140,8,Mountain
4141,4,Bonecrusher Giant
4142,4,Embercleave
4143,4,Questing Beast
4144,2,Fabled Passage
4145,3,Lava Coil
4146,3,Kraul Harpooner
4147,4,Pelt Collector
4148,4,Stomping Ground
4149,3,Shifting Ceratops
4150,3,Thrashing Brontodon
4151,3,Skarrgan Hellkite
4152,4,Growth-Chamber Guardian
4153,2,Cindervines
4154,4,Gruul Spellbreaker
4155,3,Zhur-Taa Goblin
4156,4,"Domri's Ambush, "
4157,2,Shock
4158,10,Forest
4159,9,Mountain
4160,4,Bonecrusher Giant
4161,2,Embercleave
4162,2,Redcap Melee
4163,4,Once Upon a Time
4164,4,Questing Beast
4165,3,Lovestruck Beast
4166,2,Kraul Harpooner
4167,4,Pelt Collector
4168,4,Stomping Ground
4169,1,Shifting Ceratops
4170,2,Veil of Summer
4171,2,Thrashing Brontodon
4172,2,Skarrgan Hellkite
4173,4,Gruul Spellbreaker
4174,4,Zhur-Taa Goblin
4175,3,Collision-Colossus
4176,3,Paradise Druid
4177,1,"Vivien, Champion of the Wilds"
4178,3,"Domri's Ambush, "
4179,2,Shock
4180,10,Forest
4181,10,Mountain
4182,4,Bonecrusher Giant
4183,3,Embercleave
4184,1,The Great Henge
4185,4,Questing Beast
4186,3,Wildborn Preserver
4187,1,Experimental Frenzy
4188,3,Lava Coil
4189,4,Pelt Collector
4190,4,Stomping Ground
4191,1,Flame Sweep
4192,2,Shifting Ceratops
4193,2,Thrashing Brontodon
4194,3,Skarrgan Hellkite
4195,3,Cindervines
4196,4,Gruul Spellbreaker
4197,3,Zhur-Taa Goblin
4198,3,Collision-Colossus
4199,3,Paradise Druid
4200,2,"Domri's Ambush, "
4201,2,Shock
4202,10,Forest
4203,8,Mountain
4204,3,Bonecrusher Giant
4205,3,Embercleave
4206,2,Redcap Melee
4207,2,Once Upon a Time
4208,2,Questing Beast
4209,4,Kraul Harpooner
4210,4,Pelt Collector
4211,4,Stomping Ground
4212,1,Rugged Highlands
4213,2,Flame Sweep
4214,2,Shifting Ceratops
4215,4,Veil of Summer
4216,2,Thrashing Brontodon
4217,3,Skarrgan Hellkite
4218,4,Gruul Spellbreaker
4219,4,Zhur-Taa Goblin
4220,3,Collision-Colossus
4221,3,Paradise Druid
4222,3,"Return to Nature, "
4223,3,Shock
4224,10,Forest
4225,8,Mountain
4226,4,Bonecrusher Giant
4227,4,Embercleave
4228,4,Questing Beast
4229,2,Fabled Passage
4230,3,Lava Coil
4231,2,Kraul Harpooner
4232,4,Pelt Collector
4233,4,Stomping Ground
4234,3,Shifting Ceratops
4235,3,Thrashing Brontodon
4236,3,Skarrgan Hellkite
4237,4,Growth-Chamber Guardian
4238,2,Cindervines
4239,4,Gruul Spellbreaker
4240,4,Zhur-Taa Goblin
4241,4,"Domri's Ambush, "
4242,1,Shock
4243,10,Forest
4244,10,Mountain
4245,4,Bonecrusher Giant
4246,3,Embercleave
4247,4,Rimrock Knight
4248,4,Edgewall Innkeeper
4249,4,Once Upon a Time
4250,4,Questing Beast
4251,2,Embereth Shieldbreaker
4252,4,Lovestruck Beast
4253,2,Experimental Frenzy
4254,2,Lava Coil
4255,4,Kraul Harpooner
4256,4,Stomping Ground
4257,1,Flame Sweep
4258,3,Veil of Summer
4259,4,Cindervines
4260,4,Domri's Ambush
4261,1,"Sorcerous Spyglass, "
4262,9,Forest
4263,8,Mountain
4264,3,Bonecrusher Giant
4265,2,Embercleave
4266,2,Redcap Melee
4267,4,Questing Beast
4268,2,Fabled Passage
4269,3,Lovestruck Beast
4270,4,Pelt Collector
4271,4,Stomping Ground
4272,2,"Chandra, Awakened Inferno"
4273,2,Shifting Ceratops
4274,2,Voracious Hydra
4275,3,Skarrgan Hellkite
4276,3,Cindervines
4277,4,Gruul Spellbreaker
4278,4,Zhur-Taa Goblin
4279,3,Collision-Colossus
4280,2,"Nissa, Who Shakes the World"
4281,3,Paradise Druid
4282,3,"Domri, Anarch of Bolas"
4283,3,"Domri's Ambush, "
4284,9,Forest
4285,9,Mountain
4286,4,Bonecrusher Giant
4287,4,Embercleave
4288,4,Questing Beast
4289,2,Fabled Passage
4290,2,Embereth Shieldbreaker
4291,3,Lava Coil
4292,3,Kraul Harpooner
4293,4,Pelt Collector
4294,4,Stomping Ground
4295,2,Fry
4296,4,Shifting Ceratops
4297,2,Thrashing Brontodon
4298,2,Cindervines
4299,4,Gruul Spellbreaker
4300,4,Zhur-Taa Goblin
4301,1,Collision-Colossus
4302,2,"Nissa, Who Shakes the World"
4303,3,Paradise Druid
4304,3,"Domri's Ambush, "
4305,10,Island
4306,4,Mountain
4307,4,Brazen Borrower
4308,4,"Gadwick, the Wizened"
4309,3,Mystical Dispute
4310,4,Bonecrusher Giant
4311,2,Embercleave
4312,2,Scorching Dragonfire
4313,1,The Royal Scions
4314,2,Castle Vantress
4315,1,Fabled Passage
4316,2,Lava Coil
4317,4,Ionize
4318,4,Steam Vents
4319,4,Opt
4320,4,Temple of Epiphany
4321,1,Disdainful Stroke
4322,3,Aether Gust
4323,4,Brineborn Cutthroat
4324,2,Flame Sweep
4325,2,Fry
4326,2,Negate
4327,2,Quench
4328,2,Ral's Outburst
4329,2,"Sorcerous Spyglass, "
4330,8,Island
4331,4,Mountain
4332,4,Brazen Borrower
4333,4,"Gadwick, the Wizened"
4334,4,Mystical Dispute
4335,4,Bonecrusher Giant
4336,1,Embercleave
4337,2,Scorching Dragonfire
4338,1,The Royal Scions
4339,2,Castle Vantress
4340,2,Fabled Passage
4341,3,Lava Coil
4342,4,Ionize
4343,4,Steam Vents
4344,4,Opt
4345,4,Temple of Epiphany
4346,1,Disdainful Stroke
4347,2,Aether Gust
4348,4,Brineborn Cutthroat
4349,2,"Chandra, Awakened Inferno"
4350,3,Negate
4351,3,Quench
4352,2,Skarrgan Hellkite
4353,2,Ral's Outburst
4354,1,"Blast Zone, "
4355,2,Shock
4356,9,Island
4357,4,Mountain
4358,1,Grafdigger's Cage
4359,4,Brazen Borrower
4360,4,"Gadwick, the Wizened"
4361,2,Mystical Dispute
4362,4,Bonecrusher Giant
4363,2,Embercleave
4364,3,Castle Vantress
4365,2,Fabled Passage
4366,2,Lava Coil
4367,4,Ionize
4368,1,"Ral, Izzet Viceroy"
4369,4,Steam Vents
4370,4,Opt
4371,4,Temple of Epiphany
4372,1,Disdainful Stroke
4373,2,Aether Gust
4374,4,Brineborn Cutthroat
4375,3,Flame Sweep
4376,4,Negate
4377,2,Quench
4378,2,Ral's Outburst
4379,1,"Sorcerous Spyglass, "
4380,9,Island
4381,4,Mountain
4382,4,Brazen Borrower
4383,4,"Gadwick, the Wizened"
